Date,Individual,Episode,Type,Act.Time,Behaviour,Status,RR.ms,HR,Time,Dur,1,2,3,QT
20230123,Yasha,2992,Target pole dives,40281.8,haulout,START,NA,NA,105.16,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40283.09,NA,NA,NA,NA,107.41,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40283.66,NA,NA,570,105,107.98,85.67,328.535,328.535,329.664,328.9113333
20230123,Yasha,2992,Target pole dives,40284.22,NA,NA,560,107.1428571,108.54,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40284.77,NA,NA,550,109,109.09,85.67,338.696,342.083,342.083,340.954
20230123,Yasha,2992,Target pole dives,40285.32,NA,NA,550,109,109.64,85.67,332.769,333.616,333.616,333.3336667
20230123,Yasha,2992,Target pole dives,40285.89,NA,NA,570,105,110.21,85.67,317.528,318.374,317.528,317.81
20230123,Yasha,2992,Target pole dives,40285.89,breath,POINT,NA,NA,110.21,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40286.44,NA,NA,550,109,110.76,85.67,347.728,345.47,351.115,348.1043333
20230123,Yasha,2992,Target pole dives,40286.97,NA,NA,530,113,111.29,85.67,331.922,334.18,331.922,332.6746667
20230123,Yasha,2992,Target pole dives,40287.54,NA,NA,570,105,111.86,85.67,328.535,331.922,328.535,329.664
20230123,Yasha,2992,Target pole dives,40288.01,follows signal (command) from a trainer,POINT,NA,NA,111.86,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40288.09,NA,NA,550,109,112.41,85.67,320.632,319.503,324.019,321.3846667
20230123,Yasha,2992,Target pole dives,40288.64,NA,NA,550,109,112.96,85.67,299.181,293.537,292.408,295.042
20230123,Yasha,2992,Target pole dives,40289.17,NA,NA,530,113,113.49,85.67,318.374,319.503,325.148,321.0083333
20230123,Yasha,2992,Target pole dives,40289.73,NA,NA,560,107,114.05,85.67,303.133,306.52,303.133,304.262
20230123,Yasha,2992,Target pole dives,40290.28,NA,NA,550,109,114.6,85.67,NA,NA,NA,NA
20230123,Yasha,2992,Target pole dives,40290.66,eats fish,POINT,NA,NA,114.6,85.67,NA,NA,NA,NA
